Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10,
,,,,,,,3397,24.07,141.64,53.34,2.031365777,7.53752493,13.22312015,16.31557783,18.38114081,13.16144909,14.08162315,20.90770691
,,,,,,,3398,25.15,147.96,55.72,9.464646661,15.52121735,0.584913137,20.61022264,12.80666057,15.60920447,21.15841906,22.38462832
,,,,,,,3399,26.32,154.89,58.33,16.22115245,11.07742149,3.727050613,12.12456196,5.402690824,12.88572596,13.42601016,15.35221784
,,,,,,,3400,26.98,158.76,59.79,12.24042448,2.302235861,13.11787084,7.219302648,7.754930275,2.041932676,1.397831891,10.18184394
,,,,,,,3401,25.67,151.02,56.87,16.71543338,14.43977913,13.18078112,8.253274378,3.688517102,22.46158946,9.573398175,11.8228577
,,,,,,,3402,23.24,136.75,51.5,19.1370323,13.15160731,5.495480353,8.388067459,12.74089218,7.145613511,3.304566489,3.813062717
,,,,,,,3403,19.29,113.52,42.75,3.179260523,5.640606814,3.050743213,2.710839012,1.644151813,10.90335929,19.63228642,22.14188775
,,,,,,,3404,14.93,87.84,33.08,22.99730917,13.55352555,15.18130815,5.393367438,5.841957069,4.8378324,12.61902358,4.685523341
,,,,,,,3405,11.4,67.05,25.25,1.965564124,16.69556579,13.07216801,6.204024086,14.58188573,4.824154564,10.54074012,5.391661489
,,,,,,,3406,8.83,51.97,19.57,7.561451959,21.9300523,11.24865612,7.62566167,3.139596918,3.698369747,11.00237593,10.71997479
,,,,,,,3407,6.2,36.48,13.74,20.37637874,8.611168742,12.69566906,13.68646737,10.85642626,17.69166573,0.936401984,7.712527509
,,,,,,,3408,3.95,23.23,8.75,10.05336078,17.23581734,15.7203595,13.97482187,12.5733403,9.077161544,2.410395489,13.64661193
,,,,,,,3409,1.69,9.92,3.74,0.625962386,3.79475113,19.32319944,7.073917466,6.478157189,13.68859676,13.20811083,9.513843711
,,,,,,,3410,1.24,7.28,2.74,17.99276393,18.53129352,9.48891403,0.999921247,20.25926179,14.59764688,5.574377141,22.73505454
,,,,,,,3411,1.74,10.25,3.86,17.59643643,9.874104546,7.376880953,6.582181078,20.18942035,11.79492141,16.79603568,17.77031168
,,,,,,,3412,4.05,23.82,8.97,2.53993587,19.05654309,11.06957336,8.215863224,20.85512013,20.33616141,9.881641384,21.72119693
,,,,,,,3413,8.71,51.27,19.31,13.18955274,18.24553929,9.32462313,4.803259631,2.002325756,16.86278795,7.311788492,14.68294521
,,,,,,,3414,14,82.37,31.02,17.13733382,13.32376813,22.48321585,1.976364831,5.499239106,7.47775957,4.900867562,10.88575463
,,,,,,,3415,17.32,101.88,38.37,4.766473624,0.237628507,11.60808694,4.407046906,2.631498248,9.874235342,17.9877459,20.50490312
,,,,,,,3416,19.85,116.77,43.97,22.06019995,9.745618043,12.04981429,13.91040837,15.7656379,0.255442655,5.917313511,2.479907181
,,,,,,,3417,20.91,123.06,46.34,11.15883305,3.942529461,0.847537839,22.97943611,13.31823143,20.9122197,9.45405154,7.448329641
,,,,,,,3418,20.01,117.76,44.35,14.2307993,18.93998141,17.85408735,0.060793598,4.442066348,4.888319031,0.224080005,0.564924144
,,,,,,,3419,19.9,117.1,44.1,10.44180958,6.261086457,6.19389723,19.71113601,7.383217137,8.589937807,6.810908814,22.27299052
,,,,,,,3420,20.63,121.4,45.72,20.82619257,6.672249063,6.346007311,20.0109911,14.09054182,4.426196618,22.64927342,11.46960006
,,,,,,,3421,21.93,129.01,48.58,8.031742144,8.17554047,10.21271655,13.94070993,7.187291252,21.40097852,20.44067399,6.787462364
,,,,,,,3422,22.77,133.97,50.45,8.901716395,14.64947352,4.080992035,20.91179689,3.4071703,8.390798501,6.195949104,0.95206008
,,,,,,,3423,24.62,144.89,54.56,19.70866282,6.777591831,22.80227815,2.678062996,2.644343938,13.08373402,18.29444529,19.95591904
,,,,,,,3424,26.14,153.82,57.93,5.547707006,16.29509387,16.68579352,10.60201027,7.631401612,12.37524136,16.00445517,10.46752628
,,,,,,,3425,25.41,149.52,56.31,12.97880802,10.53198137,2.624298719,0.639263425,20.14290517,17.01383956,18.87968135,4.206034138
,,,,,,,3426,23.89,140.59,52.94,10.85426796,21.95668913,20.91445619,14.33810004,18.38079679,6.318624799,2.419249707,16.57038599
,,,,,,,3427,19.68,115.78,43.6,8.687100026,20.90985793,2.968315786,12.27190294,19.81495771,2.344682606,0.631376939,12.41224352
,,,,,,,3428,14.45,85.01,32.02,3.395747533,21.98815605,10.58594722,17.2706271,13.26633708,13.5922416,12.5636312,16.78596075
,,,,,,,3429,10.46,61.53,23.17,11.3535619,16.45101421,6.998153917,9.763125836,14.80374989,8.185991461,19.27172877,3.000504477
,,,,,,,3430,7.87,46.31,17.44,11.25447535,20.52787793,17.63714397,19.62031557,1.496758512,7.329936316,7.03369872,11.19740627
,,,,,,,3431,4.67,27.46,10.34,19.87391984,0.078932206,2.276316006,13.54661009,12.62038669,7.357307519,3.261841287,11.03738226
,,,,,,,3432,2.64,15.55,5.85,12.46482099,9.116379632,10.24057185,3.42979821,20.57373303,20.63130168,1.041471465,21.32893849
,,,,,,,3433,1.76,10.36,3.9,3.325741972,3.483254817,8.61373596,9.43202847,1.966643654,3.472472762,16.23425339,18.83669935
,,,,,,,3434,1.29,7.6,2.86,9.546624792,6.730813846,3.521491417,4.290816275,16.96060154,22.62301326,10.58534811,14.38267495
,,,,,,,3435,1.82,10.71,4.03,9.932099783,2.264308863,17.27230468,3.786635611,8.77438133,6.856061573,18.24810959,21.51985388
,,,,,,,3436,4.23,24.87,9.36,6.992996521,2.697230907,20.45650476,2.798990256,7.632246549,3.674878532,9.012486126,13.18320782
,,,,,,,3437,9.1,53.54,20.16,8.159406805,21.24016176,18.28393228,8.445952912,5.923643676,11.11697779,9.666321245,3.564979559
,,,,,,,3438,14.62,86,32.39,10.98809682,6.25692147,7.485746868,20.61225543,21.49830356,2.128763425,11.42265732,1.167073598
,,,,,,,3439,18.08,106.38,40.06,1.878692551,8.320412865,0.078479448,8.921558017,9.80867491,18.03735289,21.41202195,3.646799922
,,,,,,,3440,20.72,121.92,45.91,15.90413211,1.593961675,5.497444665,18.96770247,3.019422268,2.586961068,20.51883952,2.512671408
,,,,,,,3441,21.84,128.48,48.39,6.922743431,8.991458369,14.94278649,10.2341349,4.827840395,19.32269711,20.8413202,20.00880697
,,,,,,,3442,20.9,122.96,46.3,8.696417862,22.94622643,18.10868452,2.88387479,8.552767124,20.39672901,22.71146141,16.59993069
,,,,,,,3443,20.78,122.27,46.04,2.198269649,1.568729126,21.02263328,8.44540223,12.49608515,18.5485313,22.61736078,20.49815317
,,,,,,,3444,21.54,126.76,47.74,1.791539121,17.91723041,21.57788917,17.71048758,9.829707024,20.63088199,21.67222211,3.981110621
,,,,,,,3445,22.89,134.7,50.73,16.13427493,14.77752186,6.18894837,0.183522202,14.26472985,22.93686547,19.00136514,1.588549354
,,,,,,,3446,23.77,139.88,52.68,2.65618175,9.331316878,11.79371485,20.84908533,4.439331103,16.67203596,17.81141854,1.244264239
,,,,,,,3447,25.71,151.28,56.97,11.3346564,8.197758629,7.915678432,10.65125961,7.383818608,10.38833577,13.00470753,4.82123184
,,,,,,,3448,27.3,160.61,60.48,17.86958461,7.98604141,16.09636216,1.270837023,9.299357719,11.32853874,4.163898105,1.539682323
,,,,,,,3449,26.53,156.12,58.79,22.41150529,7.908833176,21.86082981,12.78855762,11.09198685,8.997809364,5.761632103,14.87860685
,,,,,,,3450,24.95,146.79,55.28,20.5390397,19.18236167,12.48273087,17.96528127,7.489201752,22.166037,11.88814337,10.28638984
,,,,,,,3451,20.54,120.89,45.52,4.213393675,2.934696593,3.551232778,17.56730992,15.73094644,16.97032503,6.540968674,11.61476472
,,,,,,,3452,15.09,88.76,33.43,3.502831833,20.81739061,10.25293971,12.10530562,12.16541631,0.096399897,18.89893133,13.01192361
,,,,,,,3453,10.92,64.24,24.19,13.83802213,17.87129842,17.58104828,14.50213412,11.43012583,17.7623422,6.175888585,8.09320072
,,,,,,,3454,8.22,48.35,18.21,12.18160963,14.3590632,18.06010112,11.40337399,17.29706626,14.9039391,22.1101941,21.52102313
,,,,,,,3455,4.87,28.67,10.8,19.43330318,6.592395086,1.296323027,7.28608632,12.35453742,11.41586871,9.744924806,19.38053898
,,,,,,,3456,2.76,16.23,6.11,19.22815527,18.26522044,13.65305041,18.08717161,1.805558687,10.3304268,20.48518067,10.81959492
,,,,,,,3457,1.86,10.95,4.12,5.00354965,17.59728804,12.18269429,8.243407384,20.708819,0.644479881,16.29168835,9.373938714
,,,,,,,3458,1.36,8.03,3.02,5.95557737,0.333381283,18.81951319,3.882091945,13.95903875,5.398747088,5.271011649,18.68658287
,,,,,,,3459,1.92,11.31,4.26,15.31055621,4.516250302,11.23805754,0.001258281,17.89672433,7.770759574,8.485039853,5.872584011
,,,,,,,3460,4.46,26.27,9.89,4.114489039,22.28731638,16.86134235,20.7103632,9.212946129,13.99335451,14.93831604,17.09891423
,,,,,,,3461,9.61,56.55,21.3,20.40103554,20.25339471,2.413195401,17.76788683,3.159731146,13.74649236,22.53179129,21.44643864
,,,,,,,3462,15.44,90.85,34.21,10.86371997,9.7586717,9.359485835,22.05329137,16.09406251,16.63872205,4.770287771,20.27996215
,,,,,,,3463,19.1,112.37,42.32,14.97873979,20.32475709,3.921737101,21.56333582,16.48540029,11.87174654,21.35439427,9.712356568
,,,,,,,3464,21.89,128.79,48.5,13.4065363,14.75972756,12.61694072,18.74140951,5.888968971,0.564463141,17.3365155,9.51265923
,,,,,,,3465,23.07,135.72,51.11,4.525090749,5.365537131,1.432826395,18.08040453,17.35386035,10.11185625,10.86737625,18.91361192
,,,,,,,3466,22.07,129.89,48.91,20.18976574,13.05786233,16.17882291,6.870457221,19.04054389,20.11827082,9.781536567,16.95808257
,,,,,,,3467,21.95,129.16,48.64,13.10360027,16.63066215,12.63285671,4.043048837,12.41091647,8.779833817,17.80586235,1.848318074
,,,,,,,3468,22.76,133.9,50.42,22.89982127,17.84409824,8.455345034,13.6101602,19.65129431,1.548241871,4.60581272,0.300504083
,,,,,,,3469,24.18,142.29,53.58,22.12149765,15.15435956,9.541436588,7.837800809,22.47342611,7.478600411,1.495161571,21.47259645
,,,,,,,3470,25.11,147.76,55.65,1.318313781,10.1135948,5.730080826,22.58218853,14.12057747,5.753351429,19.14749226,9.226872818
,,,,,,,3471,27.16,159.8,60.18,2.655644885,20.55016112,17.49942447,21.01139861,21.4828891,2.415221531,17.75860481,15.98575087
,,,,,,,3472,28.83,169.65,63.89,22.251519,0.952329142,8.729471858,9.315793389,13.35940913,7.407162684,12.29836212,5.128439733
,,,,,,,3473,28.03,164.91,62.1,7.045341549,1.994246873,0.638061268,18.93783826,14.70190076,0.561102907,0.490539204,17.37728601
,,,,,,,3474,26.35,155.06,58.39,15.82206344,21.55348834,16.31293014,10.8610382,0.198812532,2.863248466,8.287728353,13.96142935
,,,,,,,3475,21.7,127.7,48.09,4.214604848,22.74053059,1.318029115,9.214570035,9.818810911,15.25125213,15.29136182,11.78147057
,,,,,,,3476,15.94,93.77,35.31,6.703551828,8.406977477,19.55534617,18.06398981,12.93494531,16.60219393,6.724049632,15.04239944
,,,,,,,3477,11.53,67.86,25.56,16.3409022,19.56044642,12.9080484,22.79749783,13.31288128,15.44622753,5.555531108,14.12924378
,,,,,,,3478,8.68,51.08,19.24,6.321530961,20.92392631,14.67760509,16.80766779,15.45739046,17.06995134,8.822704738,15.9211244
,,,,,,,3479,5.15,30.28,11.4,0.764165098,0.611558976,21.20667833,1.636780149,13.225377,1.282104617,21.30016726,9.37655273
,,,,,,,3480,2.91,17.15,6.46,14.57436471,7.190104261,5.156703582,16.51245753,6.451844478,2.624229944,10.55116601,21.32638384
,,,,,,,3481,2.86,16.85,6.35,15.41492796,20.01909657,21.6047771,21.03534312,3.24195068,19.10665144,9.698266622,5.318073967
,,,,,,,3482,2.02,11.89,4.48,9.267274903,7.825870732,17.80515338,22.97587214,8.001157786,21.65273882,7.787964594,21.40523411
,,,,,,,3483,1.96,11.51,4.34,10.34024354,2.317968465,17.15215775,12.78001785,0.166379808,22.26046954,13.33883177,16.55636317
,,,,,,,3484,2.74,16.15,6.08,1.510557768,15.79361334,12.5114791,19.23970182,12.97259728,6.949014813,22.70585823,4.31265036
,,,,,,,3485,5.09,29.95,11.28,21.74772441,17.35114172,11.84601373,14.07202196,14.0151841,16.32574334,5.070322124,7.21306815
,,,,,,,3486,8.36,49.18,18.52,3.453973832,6.934662336,22.36070202,4.246217191,15.1852985,12.35159129,4.397188506,8.988100354
,,,,,,,3487,12.69,74.67,28.12,20.51073619,15.01193125,11.39061529,5.958566898,9.337455134,17.9831696,17.24307719,20.50083451
,,,,,,,3488,17.24,101.41,38.19,10.63214729,9.737852683,5.843300476,14.5768118,9.158931817,10.08197321,14.05005593,18.4684912
,,,,,,,3489,21.85,128.57,48.42,4.644147558,10.47597862,12.24087357,11.82789901,18.24914278,16.87707791,20.97392496,10.51203819
,,,,,,,3490,24.2,142.38,53.62,5.298356325,15.78379075,21.50240559,17.91964967,18.71512433,12.73107643,11.29625665,10.1106106
,,,,,,,3491,24.98,147.01,55.36,2.700157433,3.596418952,5.157701864,21.97172278,22.34658203,17.01397891,15.82595288,12.16348631
,,,,,,,3492,26.13,153.73,57.89,5.742454839,18.15524622,15.71948169,14.81241833,14.89395359,15.08581446,19.81403272,7.781800917
,,,,,,,3493,27.76,163.36,61.52,12.82999601,11.80315317,1.668858918,16.7020273,16.02459153,21.96417753,11.56286258,0.818579477
,,,,,,,3494,28.98,170.5,64.21,17.81181145,22.32304866,9.779831516,9.705269178,1.252402762,7.407397016,3.379457465,2.560793826
,,,,,,,3495,30.4,178.88,67.36,22.09024332,0.032502886,20.59020233,1.400485469,1.583591129,6.884487194,18.11540932,17.69915536
,,,,,,,3496,31.19,183.51,69.11,17.19766563,22.63123281,16.39664596,12.56445069,9.978633914,10.61115632,22.03299645,9.918291093
,,,,,,,3497,29.64,174.38,65.67,21.09313633,4.509874959,10.54939416,7.20074649,20.09853103,12.75558342,3.16880759,9.300122722
,,,,,,,3498,26.81,157.73,59.4,13.91256514,10.2913731,2.278509105,7.480430544,16.77800681,18.62972672,3.585779483,11.01419818
,,,,,,,3499,22.28,131.07,49.36,11.6109154,10.41411441,18.05351618,20.84088911,4.890517341,11.67852051,21.32309944,2.862042521
,,,,,,,3500,17.32,101.91,38.38,4.48888348,13.71416193,10.43553991,5.512107156,14.41646577,5.495383648,1.238392123,15.5062453
,,,,,,,3501,13.22,77.76,29.28,20.0165517,8.506962672,17.68353324,18.94541835,13.71176909,22.43320223,8.935715395,13.86252684
,,,,,,,3502,10.32,60.7,22.86,17.54680921,12.87472483,14.05523023,14.9869406,12.63100423,4.844523663,18.80407995,18.48917297
,,,,,,,3503,7.2,42.38,15.96,19.66657187,18.1313091,8.46998934,6.820032951,2.440967885,19.56482033,15.94545007,22.74505633
,,,,,,,3504,4.66,27.41,10.32,4.2979903,8.450332622,6.009833476,18.71766061,1.927003179,17.91613152,21.78589656,4.344861093
,,,,,,,3505,2.88,16.96,6.39,1.109305731,5.461767492,10.65139542,21.28427107,3.319928135,15.45866267,8.760849899,10.98134787
,,,,,,,3506,3.71,21.82,8.22,22.53791207,16.76878874,14.00281506,2.556516057,2.222397102,3.088216555,8.673429852,2.022963822
,,,,,,,3507,1.36,7.99,3.01,10.28401837,14.17785307,5.189439003,8.877468116,0.347139709,19.71117045,16.43443594,12.29843839
,,,,,,,3508,2.12,12.48,4.7,1.855817295,2.044693664,12.46000466,15.17901842,19.25870393,12.87647915,12.46197406,7.45403483
,,,,,,,3509,3.96,23.31,8.78,8.147904426,1.883603251,5.720050943,7.333014257,5.456544602,3.768406192,20.1417089,10.88559451
,,,,,,,3510,6.5,38.25,14.4,9.635381096,15.67773884,17.55356026,4.34848404,0.522405536,15.18740992,20.76232871,21.40477121
,,,,,,,3511,9.93,58.42,22,19.74135269,20.48189396,3.11368263,8.901474931,17.68029845,0.118407736,5.259282268,6.847865814
,,,,,,,3512,14.06,82.7,31.15,22.52339418,13.8620775,7.66513041,19.95766709,14.67595466,11.54924032,20.60508015,22.34146186
,,,,,,,3513,18.37,108.1,40.71,12.29105287,6.859217439,0.421065405,22.49764927,12.30239153,10.91804437,11.80730248,5.594941647
,,,,,,,3514,23.64,139.11,52.39,6.940776905,7.925964797,6.013302955,17.37717261,17.65099119,15.55532686,14.83812228,19.41541842
,,,,,,,3515,27.01,158.91,59.84,5.224104091,12.44836455,19.08662032,15.64708974,4.806823547,12.59171978,18.8717995,22.68651988
,,,,,,,3516,27.7,163.02,61.39,22.59730719,17.30518093,19.7394507,17.11635246,3.076688104,2.789884657,14.74221904,6.810925662
,,,,,,,3517,27.58,162.27,61.11,20.87710487,11.46231734,14.80567794,2.839975403,0.511752849,3.241584506,2.857596129,18.66799952
,,,,,,,3518,26.75,157.41,59.28,15.93663473,6.78294977,12.10379746,12.52644944,5.716587174,20.20185011,11.94158248,19.91233684
,,,,,,,3519,26.18,154.05,58.01,0.83566433,16.96759217,11.99121507,19.35082587,17.01911795,5.215370881,5.384507389,15.69246755
,,,,,,,3520,25.04,147.33,55.48,10.97379107,17.02760565,21.93936107,5.330851709,2.949303602,1.239751962,14.71221184,12.94675477
,,,,,,,3521,23.83,140.23,52.81,9.886894629,4.10134386,4.545431171,4.833628613,13.7820455,3.056360884,3.823072191,15.19303087
,,,,,,,3522,21.36,125.66,47.32,7.234425236,9.014411026,7.269330821,8.145323812,20.17735442,18.87761807,17.37911874,3.009951832
,,,,,,,3523,18.37,108.1,40.71,5.31120545,1.292105114,3.263155791,22.37201506,0.753387922,4.671077002,13.70821518,19.30832125
,,,,,,,3524,14.69,86.44,32.55,3.595760068,9.579753375,21.92377021,12.86073819,2.768986653,20.52017692,13.3320085,22.46045203
,,,,,,,3525,11.71,68.88,25.94,7.059338212,8.831524657,22.06617919,20.49535014,17.32994257,14.38566906,16.86301132,2.81935673
,,,,,,,3526,9.1,53.57,20.17,18.51867983,11.10889826,4.020633324,5.89160144,18.93133433,14.52456867,15.57870907,14.7329353
,,,,,,,3527,6.56,38.62,14.55,3.262608778,8.162565109,8.139698762,18.129766,18.71522768,4.143989641,4.255505347,8.119165465
,,,,,,,3528,4.47,26.3,9.9,8.924051985,20.54034251,13.03831368,3.44280936,14.78579963,15.88110217,3.837107277,17.82927083
,,,,,,,3529,1.62,9.51,3.58,14.78027681,3.155449632,0.003476417,9.510233628,20.86000621,6.288279304,17.47971257,6.467856702
,,,,,,,3530,1.22,7.17,2.7,14.33583384,0.259165204,1.207881013,15.81928408,21.03140796,0.561881257,22.03393494,8.642308417
,,,,,,,3531,1.75,10.29,3.88,8.507774473,12.82995781,5.014055642,17.57474795,8.371760882,9.221673248,9.387352811,8.580640217
,,,,,,,3532,4,23.55,8.87,19.61629621,1.235567276,3.160581388,14.47241513,1.283446323,3.267561748,21.25099838,7.1915157
,,,,,,,3533,8.24,48.5,18.27,20.07157423,17.04519502,3.822954157,7.262326632,12.23097139,3.749063077,22.68910281,22.50111625
,,,,,,,3534,13.41,78.92,29.72,7.727392329,21.05011671,14.01378245,20.12570175,14.90612302,10.11249271,4.995383482,9.544560915
,,,,,,,3535,16.79,98.8,37.21,7.829207167,6.616884596,2.818163249,7.795774064,22.07751458,1.795658221,6.715234523,18.91938504
,,,,,,,3536,19.24,113.23,42.64,1.547783672,19.66078978,7.106925729,0.236904971,10.26365321,12.74715039,19.59502119,22.39793471
,,,,,,,3537,20.24,119.08,44.84,15.470137,6.282534796,1.890059475,22.78823348,0.253314412,0.745695995,21.40467061,11.05242988
,,,,,,,3538,21.43,126.1,47.49,5.457677892,2.008151423,16.74203513,8.120605605,20.45492395,2.496179668,18.25371511,13.71372513
,,,,,,,3539,25.41,149.49,56.3,8.316427827,8.581946817,15.54432788,7.374483975,2.029924471,2.71374125,8.777963244,0.456638353
,,,,,,,3540,27.06,159.24,59.97,17.46699248,20.98361442,0.341997857,2.078744813,21.97550471,5.583837477,13.58177121,7.864432792
,,,,,,,3541,27.86,163.92,61.73,1.62022211,18.0666277,12.53626504,6.861563638,4.431819293,8.562197173,8.684541533,4.255424662
,,,,,,,3542,27.33,160.8,60.55,9.415188735,19.67714398,11.4842351,21.09494323,1.400665872,6.315973751,9.657876731,8.942389583
,,,,,,,3543,27.06,159.24,59.97,14.03596529,14.49772706,9.5062474,2.117085242,22.70969291,3.10114707,18.94207236,22.3841098
,,,,,,,3544,25.94,152.61,57.47,0.166678762,19.65002505,15.52691368,17.52563201,16.58276373,4.013268383,9.491283348,13.40096389
,,,,,,,3545,24.61,144.81,54.53,10.85829038,10.83790173,7.559440845,4.430751467,4.761959021,13.40060697,12.74635273,0.147483271
,,,,,,,3546,21.76,128.04,48.22,11.47711907,1.672878169,18.89292627,16.33557579,4.732678561,17.94305941,12.81452258,7.336703894
,,,,,,,3547,18.12,106.6,40.14,12.60390191,9.530725169,15.94280039,22.26432871,20.25843272,0.332722411,15.43185018,10.76360578
,,,,,,,3548,13.81,81.26,30.6,12.4744234,10.33334992,11.46584231,8.829060354,5.639673896,22.52920933,22.41014481,0.771864603
,,,,,,,3549,10.5,61.76,23.26,9.058893053,7.629214618,12.60201183,9.924783748,4.563376706,12.60045974,13.69052761,12.97418063
,,,,,,,3550,7.32,43.05,16.21,11.32645446,16.47323157,15.61211016,15.03301146,12.52069843,0.685412316,9.120301888,15.0499559
,,,,,,,3551,4.53,26.67,10.04,3.841806498,2.091235851,10.72423884,3.123502777,12.61389507,0.019054508,3.987648438,9.305681793
,,,,,,,3552,2.68,15.75,5.93,8.803611376,3.044660611,15.92586516,20.32461479,6.107438266,13.26472958,4.57970175,13.77886713
,,,,,,,3553,2.49,14.67,5.53,22.91971571,5.073116778,12.1309861,1.35077108,18.34972403,1.572371994,3.121075261,13.64314751
,,,,,,,3554,1.8,10.6,3.99,18.28499937,19.49876865,5.957946616,19.11024162,10.68519909,5.548944276,6.260089245,13.8006506
,,,,,,,3555,1.66,9.78,3.68,21.36201225,7.220374584,11.31834407,15.96612854,15.18805417,5.928459454,5.918767866,5.160259
,,,,,,,3556,2.46,14.47,5.45,15.5155357,9.250940493,4.085643728,7.732927235,11.10669584,4.40251847,11.99200271,19.85853079
,,,,,,,3557,4.43,26.09,9.82,20.94864189,5.05641319,14.81973806,19.08291268,2.067641047,22.0955166,3.288184638,13.49384424
,,,,,,,3558,7.27,42.8,16.12,17.73623896,16.10931625,12.30444726,8.262593829,9.640543391,10.07558,0.854007341,15.18597526
,,,,,,,3559,10.98,64.61,24.33,11.76036801,3.384531227,3.003433564,22.8504566,11.33095983,16.78619738,6.358158549,9.581710911
,,,,,,,3560,15,88.25,33.23,21.72625715,1.676699145,14.77430732,22.0019803,5.649968586,4.078407847,22.15305761,11.531332
,,,,,,,3561,18.95,111.48,41.98,9.860512513,21.78892597,10.21806436,7.070211384,14.08757205,7.321405768,5.134605243,14.85832131
,,,,,,,3562,21.02,123.71,46.59,20.26206543,1.484752864,2.677668249,12.52056079,13.68411014,17.5211523,22.73511861,8.119610883
