Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7
,,,,,,,3035,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,3036,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3037,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,3038,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,3039,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3040,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,3041,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,3042,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,3043,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,3044,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,3045,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,3046,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,3047,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,3048,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,3049,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,3050,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,3051,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,3052,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,3053,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,3054,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,3055,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,3056,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,3057,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,3058,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,3059,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,3060,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,3061,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,3062,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,3063,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,3064,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,3065,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,3066,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,3067,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,3068,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,3069,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,3070,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,3071,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,3072,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,3073,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,3074,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,3075,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,3076,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,3077,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,3078,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,3079,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,3080,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,3081,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,3082,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,3083,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,3084,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,3085,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,3086,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,3087,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,3088,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,3089,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,3090,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,3091,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,3092,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,3093,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,3094,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,3095,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,3096,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,3097,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,3098,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,3099,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,3100,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,3101,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,3102,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,3103,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,3104,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,3105,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,3106,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,3107,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,3108,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,3109,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,3110,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,3111,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,3112,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,3113,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,3114,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,3115,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,3116,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,3117,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,3118,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,3119,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,3120,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,3121,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,3122,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,3123,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,3124,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,3125,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,3126,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,3127,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,3128,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,3129,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,3130,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,3131,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,3132,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,3133,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,3134,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,3135,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,3136,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,3137,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,3138,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,3139,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,3140,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,3141,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,3142,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,3143,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,3144,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,3145,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,3146,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,3147,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,3148,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,3149,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,3150,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,3151,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,3152,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,3153,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,3154,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,3155,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,3156,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,3157,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,3158,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,3159,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,3160,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,3161,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,3162,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,3163,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,3164,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,3165,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,3166,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,3167,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,3168,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,3169,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,3170,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,3171,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,3172,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,3173,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,3174,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,3175,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,3176,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,3177,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,3178,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,3179,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,3180,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,3181,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,3182,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,3183,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,3184,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,3185,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,3186,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,3187,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,3188,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,3189,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,3190,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,3191,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,3192,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,3193,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,3194,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,3195,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,3196,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,3197,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,3198,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,3199,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,3200,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,3201,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,3202,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,3203,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,3204,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3205,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,3206,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,3207,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3208,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,3209,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,3210,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,3211,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,3212,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,3213,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,3214,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,3215,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,3216,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,3217,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,3218,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,3219,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,3220,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,3221,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,3222,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,3223,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,3224,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,3225,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,3226,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,3227,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,3228,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,3229,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,3230,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,3231,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,3232,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,3233,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,3234,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,3235,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,3236,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,3237,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,3238,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,3239,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,3240,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,3241,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,3242,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,3243,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,3244,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,3245,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,3246,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,3247,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,3248,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,3249,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,3250,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,3251,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,3252,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,3253,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,3254,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,3255,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,3256,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,3257,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,3258,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,3259,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,3260,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,3261,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,3262,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,3263,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,3264,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,3265,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,3266,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,3267,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,3268,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,3269,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,3270,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,3271,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,3272,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,3273,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,3274,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,3275,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,3276,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,3277,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,3278,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,3279,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,3280,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,3281,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,3282,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,3283,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,3284,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,3285,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,3286,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,3287,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,3288,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,3289,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,3290,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,3291,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,3292,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,3293,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,3294,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,3295,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,3296,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,3297,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,3298,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,3299,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,3300,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,3301,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,3302,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,3303,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,3304,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,3305,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,3306,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,3307,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,3308,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,3309,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,3310,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,3311,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,3312,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,3313,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,3314,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,3315,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,3316,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,3317,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,3318,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,3319,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,3320,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,3321,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,3322,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,3323,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,3324,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,3325,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,3326,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,3327,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,3328,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,3329,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,3330,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,3331,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,3332,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,3333,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,3334,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,3335,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,3336,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,3337,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,3338,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,3339,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,3340,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,3341,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,3342,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,3343,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,3344,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,3345,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,3346,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,3347,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,3348,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,3349,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,3350,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,3351,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,3352,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,3353,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,3354,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,3355,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,3356,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,3357,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,3358,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,3359,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,3360,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,3361,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,3362,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,3363,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,3364,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,3365,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,3366,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,3367,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,3368,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,3369,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,3370,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,3371,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,3372,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3373,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,3374,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,3375,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,3376,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,3377,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,3378,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,3379,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,3380,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,3381,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,3382,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,3383,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,3384,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,3385,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,3386,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,3387,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,3388,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,3389,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,3390,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,3391,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,3392,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,3393,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,3394,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,3395,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,3396,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,3397,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,3398,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,3399,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,3400,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,3401,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,3402,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,3403,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,3404,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,3405,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,3406,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,3407,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,3408,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,3409,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,3410,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,3411,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,3412,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,3413,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,3414,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,3415,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,3416,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,3417,20.91,123.06,46.34,95.46,32.58,69.37,0
