Time_Index,elec_price_per_MWh_z1,elec_price_per_MWh_z2,elec_price_per_MWh_z3
5644,0.04,0.04,0.04
5645,0.04,0.04,0.04
5646,0.04,0.04,0.04
5647,0.04,0.04,0.04
5648,0.04,0.04,0.04
5649,0.04,0.04,0.04
5650,0.04,0.04,0.04
5651,0.04,0.04,0.04
5652,0.04,0.04,0.04
5653,0.04,0.04,0.04
5654,0.04,0.04,0.04
5655,0.04,0.04,0.04
5656,0.04,0.04,0.04
5657,0.04,0.04,0.04
5658,0.04,0.04,0.04
5659,0.04,0.04,0.04
5660,0.04,0.04,0.04
5661,0.04,0.04,0.04
5662,0.04,0.04,0.04
5663,0.04,0.04,0.04
5664,0.04,0.04,0.04
5665,0.04,0.04,0.04
5666,0.04,0.04,0.04
5667,0.04,0.04,0.04
5668,0.04,0.04,0.04
5669,0.04,0.04,0.04
5670,0.04,0.04,0.04
5671,0.04,0.04,0.04
5672,0.04,0.04,0.04
5673,0.04,0.04,0.04
5674,0.04,0.04,0.04
5675,0.04,0.04,0.04
5676,0.04,0.04,0.04
5677,0.04,0.04,0.04
5678,0.04,0.04,0.04
5679,0.04,0.04,0.04
5680,0.04,0.04,0.04
5681,0.04,0.04,0.04
5682,0.04,0.04,0.04
5683,0.04,0.04,0.04
5684,0.04,0.04,0.04
5685,0.04,0.04,0.04
5686,0.04,0.04,0.04
5687,0.04,0.04,0.04
5688,0.04,0.04,0.04
5689,0.04,0.04,0.04
5690,0.04,0.04,0.04
5691,0.04,0.04,0.04
5692,0.04,0.04,0.04
5693,0.04,0.04,0.04
5694,0.04,0.04,0.04
5695,0.04,0.04,0.04
5696,0.04,0.04,0.04
5697,0.04,0.04,0.04
5698,0.04,0.04,0.04
5699,0.04,0.04,0.04
5700,0.04,0.04,0.04
5701,0.04,0.04,0.04
5702,0.04,0.04,0.04
5703,0.04,0.04,0.04
5704,0.04,0.04,0.04
5705,0.04,0.04,0.04
5706,0.04,0.04,0.04
5707,0.04,0.04,0.04
5708,0.04,0.04,0.04
5709,0.04,0.04,0.04
5710,0.04,0.04,0.04
5711,0.04,0.04,0.04
5712,0.04,0.04,0.04
5713,0.04,0.04,0.04
5714,0.04,0.04,0.04
5715,0.04,0.04,0.04
5716,0.04,0.04,0.04
5717,0.04,0.04,0.04
5718,0.04,0.04,0.04
5719,0.04,0.04,0.04
5720,0.04,0.04,0.04
5721,0.04,0.04,0.04
5722,0.04,0.04,0.04
5723,0.04,0.04,0.04
5724,0.04,0.04,0.04
5725,0.04,0.04,0.04
5726,0.04,0.04,0.04
5727,0.04,0.04,0.04
5728,0.04,0.04,0.04
5729,0.04,0.04,0.04
5730,0.04,0.04,0.04
5731,0.04,0.04,0.04
5732,0.04,0.04,0.04
5733,0.04,0.04,0.04
5734,0.04,0.04,0.04
5735,0.04,0.04,0.04
5736,0.04,0.04,0.04
5737,0.04,0.04,0.04
5738,0.04,0.04,0.04
5739,0.04,0.04,0.04
5740,0.04,0.04,0.04
5741,0.04,0.04,0.04
5742,0.04,0.04,0.04
5743,0.04,0.04,0.04
5744,0.04,0.04,0.04
5745,0.04,0.04,0.04
5746,0.04,0.04,0.04
5747,0.04,0.04,0.04
5748,0.04,0.04,0.04
5749,0.04,0.04,0.04
5750,0.04,0.04,0.04
5751,0.04,0.04,0.04
5752,0.04,0.04,0.04
5753,0.04,0.04,0.04
5754,0.04,0.04,0.04
5755,0.04,0.04,0.04
5756,0.04,0.04,0.04
5757,0.04,0.04,0.04
5758,0.04,0.04,0.04
5759,0.04,0.04,0.04
5760,0.04,0.04,0.04
5761,0.04,0.04,0.04
5762,0.04,0.04,0.04
5763,0.04,0.04,0.04
5764,0.04,0.04,0.04
5765,0.04,0.04,0.04
5766,0.04,0.04,0.04
5767,0.04,0.04,0.04
5768,0.04,0.04,0.04
5769,0.04,0.04,0.04
5770,0.04,0.04,0.04
5771,0.04,0.04,0.04
5772,0.04,0.04,0.04
5773,0.04,0.04,0.04
5774,0.04,0.04,0.04
5775,0.04,0.04,0.04
5776,0.04,0.04,0.04
5777,0.04,0.04,0.04
5778,0.04,0.04,0.04
5779,0.04,0.04,0.04
5780,0.04,0.04,0.04
5781,0.04,0.04,0.04
5782,0.04,0.04,0.04
5783,0.04,0.04,0.04
5784,0.04,0.04,0.04
5785,0.04,0.04,0.04
5786,0.04,0.04,0.04
5787,0.04,0.04,0.04
5788,0.04,0.04,0.04
5789,0.04,0.04,0.04
5790,0.04,0.04,0.04
5791,0.04,0.04,0.04
5792,0.04,0.04,0.04
5793,0.04,0.04,0.04
5794,0.04,0.04,0.04
5795,0.04,0.04,0.04
5796,0.04,0.04,0.04
5797,0.04,0.04,0.04
5798,0.04,0.04,0.04
5799,0.04,0.04,0.04
5800,0.04,0.04,0.04
5801,0.04,0.04,0.04
5802,0.04,0.04,0.04
5803,0.04,0.04,0.04
5804,0.04,0.04,0.04
5805,0.04,0.04,0.04
5806,0.04,0.04,0.04
5807,0.04,0.04,0.04
5808,0.04,0.04,0.04
5809,0.04,0.04,0.04
5810,0.04,0.04,0.04
5811,0.04,0.04,0.04
5812,0.04,0.04,0.04
5813,0.04,0.04,0.04
5814,0.04,0.04,0.04
5815,0.04,0.04,0.04
5816,0.04,0.04,0.04
5817,0.04,0.04,0.04
5818,0.04,0.04,0.04
5819,0.04,0.04,0.04
5820,0.04,0.04,0.04
5821,0.04,0.04,0.04
5822,0.04,0.04,0.04
5823,0.04,0.04,0.04
5824,0.04,0.04,0.04
5825,0.04,0.04,0.04
5826,0.04,0.04,0.04
5827,0.04,0.04,0.04
5828,0.04,0.04,0.04
5829,0.04,0.04,0.04
5830,0.04,0.04,0.04
5831,0.04,0.04,0.04
5832,0.04,0.04,0.04
5833,0.04,0.04,0.04
5834,0.04,0.04,0.04
5835,0.04,0.04,0.04
5836,0.04,0.04,0.04
5837,0.04,0.04,0.04
5838,0.04,0.04,0.04
5839,0.04,0.04,0.04
5840,0.04,0.04,0.04
5841,0.04,0.04,0.04
5842,0.04,0.04,0.04
5843,0.04,0.04,0.04
5844,0.04,0.04,0.04
5845,0.04,0.04,0.04
5846,0.04,0.04,0.04
5847,0.04,0.04,0.04
5848,0.04,0.04,0.04
5849,0.04,0.04,0.04
5850,0.04,0.04,0.04
5851,0.04,0.04,0.04
5852,0.04,0.04,0.04
5853,0.04,0.04,0.04
5854,0.04,0.04,0.04
5855,0.04,0.04,0.04
5856,0.04,0.04,0.04
5857,0.04,0.04,0.04
5858,0.04,0.04,0.04
5859,0.04,0.04,0.04
5860,0.04,0.04,0.04
5861,0.04,0.04,0.04
5862,0.04,0.04,0.04
5863,0.04,0.04,0.04
5864,0.04,0.04,0.04
5865,0.04,0.04,0.04
5866,0.04,0.04,0.04
5867,0.04,0.04,0.04
5868,0.04,0.04,0.04
5869,0.04,0.04,0.04
5870,0.04,0.04,0.04
5871,0.04,0.04,0.04
5872,0.04,0.04,0.04
5873,0.04,0.04,0.04
5874,0.04,0.04,0.04
5875,0.04,0.04,0.04
5876,0.04,0.04,0.04
5877,0.04,0.04,0.04
5878,0.04,0.04,0.04
5879,0.04,0.04,0.04
5880,0.04,0.04,0.04
5881,0.04,0.04,0.04
5882,0.04,0.04,0.04
5883,0.04,0.04,0.04
5884,0.04,0.04,0.04
5885,0.04,0.04,0.04
5886,0.04,0.04,0.04
5887,0.04,0.04,0.04
5888,0.04,0.04,0.04
5889,0.04,0.04,0.04
5890,0.04,0.04,0.04
5891,0.04,0.04,0.04
5892,0.04,0.04,0.04
5893,0.04,0.04,0.04
5894,0.04,0.04,0.04
5895,0.04,0.04,0.04
5896,0.04,0.04,0.04
5897,0.04,0.04,0.04
5898,0.04,0.04,0.04
5899,0.04,0.04,0.04
5900,0.04,0.04,0.04
5901,0.04,0.04,0.04
5902,0.04,0.04,0.04
5903,0.04,0.04,0.04
5904,0.04,0.04,0.04
5905,0.04,0.04,0.04
5906,0.04,0.04,0.04
5907,0.04,0.04,0.04
5908,0.04,0.04,0.04
5909,0.04,0.04,0.04
5910,0.04,0.04,0.04
5911,0.04,0.04,0.04
5912,0.04,0.04,0.04
5913,0.04,0.04,0.04
5914,0.04,0.04,0.04
5915,0.04,0.04,0.04
5916,0.04,0.04,0.04
5917,0.04,0.04,0.04
5918,0.04,0.04,0.04
5919,0.04,0.04,0.04
5920,0.04,0.04,0.04
5921,0.04,0.04,0.04
5922,0.04,0.04,0.04
5923,0.04,0.04,0.04
5924,0.04,0.04,0.04
5925,0.04,0.04,0.04
5926,0.04,0.04,0.04
5927,0.04,0.04,0.04
5928,0.04,0.04,0.04
5929,0.04,0.04,0.04
5930,0.04,0.04,0.04
5931,0.04,0.04,0.04
5932,0.04,0.04,0.04
5933,0.04,0.04,0.04
5934,0.04,0.04,0.04
5935,0.04,0.04,0.04
5936,0.04,0.04,0.04
5937,0.04,0.04,0.04
5938,0.04,0.04,0.04
5939,0.04,0.04,0.04
5940,0.04,0.04,0.04
5941,0.04,0.04,0.04
5942,0.04,0.04,0.04
5943,0.04,0.04,0.04
5944,0.04,0.04,0.04
5945,0.04,0.04,0.04
5946,0.04,0.04,0.04
5947,0.04,0.04,0.04
5948,0.04,0.04,0.04
5949,0.04,0.04,0.04
5950,0.04,0.04,0.04
5951,0.04,0.04,0.04
5952,0.04,0.04,0.04
5953,0.04,0.04,0.04
5954,0.04,0.04,0.04
5955,0.04,0.04,0.04
5956,0.04,0.04,0.04
5957,0.04,0.04,0.04
5958,0.04,0.04,0.04
5959,0.04,0.04,0.04
5960,0.04,0.04,0.04
5961,0.04,0.04,0.04
5962,0.04,0.04,0.04
5963,0.04,0.04,0.04
5964,0.04,0.04,0.04
5965,0.04,0.04,0.04
5966,0.04,0.04,0.04
5967,0.04,0.04,0.04
5968,0.04,0.04,0.04
5969,0.04,0.04,0.04
5970,0.04,0.04,0.04
5971,0.04,0.04,0.04
5972,0.04,0.04,0.04
5973,0.04,0.04,0.04
5974,0.04,0.04,0.04
5975,0.04,0.04,0.04
5976,0.04,0.04,0.04
5977,0.04,0.04,0.04
5978,0.04,0.04,0.04
5979,0.04,0.04,0.04
5980,0.04,0.04,0.04
5981,0.04,0.04,0.04
5982,0.04,0.04,0.04
5983,0.04,0.04,0.04
5984,0.04,0.04,0.04
5985,0.04,0.04,0.04
5986,0.04,0.04,0.04
5987,0.04,0.04,0.04
5988,0.04,0.04,0.04
5989,0.04,0.04,0.04
5990,0.04,0.04,0.04
5991,0.04,0.04,0.04
5992,0.04,0.04,0.04
5993,0.04,0.04,0.04
5994,0.04,0.04,0.04
5995,0.04,0.04,0.04
5996,0.04,0.04,0.04
5997,0.04,0.04,0.04
5998,0.04,0.04,0.04
5999,0.04,0.04,0.04
6000,0.04,0.04,0.04
6001,0.04,0.04,0.04
6002,0.04,0.04,0.04
6003,0.04,0.04,0.04
6004,0.04,0.04,0.04
6005,0.04,0.04,0.04
6006,0.04,0.04,0.04
6007,0.04,0.04,0.04
6008,0.04,0.04,0.04
6009,0.04,0.04,0.04
6010,0.04,0.04,0.04
6011,0.04,0.04,0.04
6012,0.04,0.04,0.04
6013,0.04,0.04,0.04
6014,0.04,0.04,0.04
6015,0.04,0.04,0.04
6016,0.04,0.04,0.04
6017,0.04,0.04,0.04
6018,0.04,0.04,0.04
6019,0.04,0.04,0.04
6020,0.04,0.04,0.04
6021,0.04,0.04,0.04
6022,0.04,0.04,0.04
6023,0.04,0.04,0.04
6024,0.04,0.04,0.04
6025,0.04,0.04,0.04
6026,0.04,0.04,0.04
6027,0.04,0.04,0.04
6028,0.04,0.04,0.04
6029,0.04,0.04,0.04
6030,0.04,0.04,0.04
6031,0.04,0.04,0.04
6032,0.04,0.04,0.04
6033,0.04,0.04,0.04
6034,0.04,0.04,0.04
6035,0.04,0.04,0.04
6036,0.04,0.04,0.04
6037,0.04,0.04,0.04
6038,0.04,0.04,0.04
6039,0.04,0.04,0.04
6040,0.04,0.04,0.04
6041,0.04,0.04,0.04
6042,0.04,0.04,0.04
6043,0.04,0.04,0.04
6044,0.04,0.04,0.04
6045,0.04,0.04,0.04
6046,0.04,0.04,0.04
6047,0.04,0.04,0.04
6048,0.04,0.04,0.04
6049,0.04,0.04,0.04
6050,0.04,0.04,0.04
6051,0.04,0.04,0.04
6052,0.04,0.04,0.04
6053,0.04,0.04,0.04
6054,0.04,0.04,0.04
6055,0.04,0.04,0.04
6056,0.04,0.04,0.04
6057,0.04,0.04,0.04
6058,0.04,0.04,0.04
6059,0.04,0.04,0.04
6060,0.04,0.04,0.04
6061,0.04,0.04,0.04
6062,0.04,0.04,0.04
6063,0.04,0.04,0.04
6064,0.04,0.04,0.04
6065,0.04,0.04,0.04
6066,0.04,0.04,0.04
6067,0.04,0.04,0.04
6068,0.04,0.04,0.04
6069,0.04,0.04,0.04
6070,0.04,0.04,0.04
6071,0.04,0.04,0.04
6072,0.04,0.04,0.04
6073,0.04,0.04,0.04
6074,0.04,0.04,0.04
6075,0.04,0.04,0.04
6076,0.04,0.04,0.04
6077,0.04,0.04,0.04
6078,0.04,0.04,0.04
6079,0.04,0.04,0.04
6080,0.04,0.04,0.04
6081,0.04,0.04,0.04
6082,0.04,0.04,0.04
6083,0.04,0.04,0.04
6084,0.04,0.04,0.04
6085,0.04,0.04,0.04
6086,0.04,0.04,0.04
6087,0.04,0.04,0.04
6088,0.04,0.04,0.04
6089,0.04,0.04,0.04
6090,0.04,0.04,0.04
6091,0.04,0.04,0.04
6092,0.04,0.04,0.04
6093,0.04,0.04,0.04
6094,0.04,0.04,0.04
6095,0.04,0.04,0.04
6096,0.04,0.04,0.04
6097,0.04,0.04,0.04
6098,0.04,0.04,0.04
6099,0.04,0.04,0.04
6100,0.04,0.04,0.04
6101,0.04,0.04,0.04
6102,0.04,0.04,0.04
6103,0.04,0.04,0.04
6104,0.04,0.04,0.04
6105,0.04,0.04,0.04
6106,0.04,0.04,0.04
6107,0.04,0.04,0.04
6108,0.04,0.04,0.04
6109,0.04,0.04,0.04
6110,0.04,0.04,0.04
6111,0.04,0.04,0.04
6112,0.04,0.04,0.04
6113,0.04,0.04,0.04
6114,0.04,0.04,0.04
6115,0.04,0.04,0.04
6116,0.04,0.04,0.04
6117,0.04,0.04,0.04
6118,0.04,0.04,0.04
6119,0.04,0.04,0.04
6120,0.04,0.04,0.04
6121,0.04,0.04,0.04
6122,0.04,0.04,0.04
6123,0.04,0.04,0.04
6124,0.04,0.04,0.04
6125,0.04,0.04,0.04
6126,0.04,0.04,0.04
6127,0.04,0.04,0.04
6128,0.04,0.04,0.04
6129,0.04,0.04,0.04
6130,0.04,0.04,0.04
6131,0.04,0.04,0.04
6132,0.04,0.04,0.04
6133,0.04,0.04,0.04
6134,0.04,0.04,0.04
6135,0.04,0.04,0.04
6136,0.04,0.04,0.04
6137,0.04,0.04,0.04
6138,0.04,0.04,0.04
6139,0.04,0.04,0.04
6140,0.04,0.04,0.04
6141,0.04,0.04,0.04
6142,0.04,0.04,0.04
6143,0.04,0.04,0.04
6144,0.04,0.04,0.04
6145,0.04,0.04,0.04
6146,0.04,0.04,0.04
6147,0.04,0.04,0.04
6148,0.04,0.04,0.04
6149,0.04,0.04,0.04
6150,0.04,0.04,0.04
6151,0.04,0.04,0.04
6152,0.04,0.04,0.04
6153,0.04,0.04,0.04
6154,0.04,0.04,0.04
6155,0.04,0.04,0.04
6156,0.04,0.04,0.04
6157,0.04,0.04,0.04
6158,0.04,0.04,0.04
6159,0.04,0.04,0.04
6160,0.04,0.04,0.04
6161,0.04,0.04,0.04
6162,0.04,0.04,0.04
6163,0.04,0.04,0.04
6164,0.04,0.04,0.04
6165,0.04,0.04,0.04
6166,0.04,0.04,0.04
6167,0.04,0.04,0.04
6168,0.04,0.04,0.04
6169,0.04,0.04,0.04
6170,0.04,0.04,0.04
6171,0.04,0.04,0.04
6172,0.04,0.04,0.04
6173,0.04,0.04,0.04
6174,0.04,0.04,0.04
6175,0.04,0.04,0.04
6176,0.04,0.04,0.04
6177,0.04,0.04,0.04
6178,0.04,0.04,0.04
6179,0.04,0.04,0.04
6180,0.04,0.04,0.04
6181,0.04,0.04,0.04
6182,0.04,0.04,0.04
6183,0.04,0.04,0.04
6184,0.04,0.04,0.04
6185,0.04,0.04,0.04
6186,0.04,0.04,0.04
6187,0.04,0.04,0.04
6188,0.04,0.04,0.04
6189,0.04,0.04,0.04
6190,0.04,0.04,0.04
6191,0.04,0.04,0.04
6192,0.04,0.04,0.04
6193,0.04,0.04,0.04
6194,0.04,0.04,0.04
6195,0.04,0.04,0.04
6196,0.04,0.04,0.04
6197,0.04,0.04,0.04
6198,0.04,0.04,0.04
6199,0.04,0.04,0.04
6200,0.04,0.04,0.04
6201,0.04,0.04,0.04
6202,0.04,0.04,0.04
6203,0.04,0.04,0.04
6204,0.04,0.04,0.04
6205,0.04,0.04,0.04
6206,0.04,0.04,0.04
6207,0.04,0.04,0.04
6208,0.04,0.04,0.04
6209,0.04,0.04,0.04
6210,0.04,0.04,0.04
6211,0.04,0.04,0.04
6212,0.04,0.04,0.04
6213,0.04,0.04,0.04
6214,0.04,0.04,0.04
6215,0.04,0.04,0.04
6216,0.04,0.04,0.04
6217,0.04,0.04,0.04
6218,0.04,0.04,0.04
6219,0.04,0.04,0.04
6220,0.04,0.04,0.04
6221,0.04,0.04,0.04
6222,0.04,0.04,0.04
6223,0.04,0.04,0.04
6224,0.04,0.04,0.04
6225,0.04,0.04,0.04
6226,0.04,0.04,0.04
6227,0.04,0.04,0.04
6228,0.04,0.04,0.04
6229,0.04,0.04,0.04
6230,0.04,0.04,0.04
6231,0.04,0.04,0.04
6232,0.04,0.04,0.04
6233,0.04,0.04,0.04
6234,0.04,0.04,0.04
6235,0.04,0.04,0.04
6236,0.04,0.04,0.04
6237,0.04,0.04,0.04
6238,0.04,0.04,0.04
6239,0.04,0.04,0.04
6240,0.04,0.04,0.04
6241,0.04,0.04,0.04
6242,0.04,0.04,0.04
6243,0.04,0.04,0.04
6244,0.04,0.04,0.04
6245,0.04,0.04,0.04
6246,0.04,0.04,0.04
6247,0.04,0.04,0.04
6248,0.04,0.04,0.04
6249,0.04,0.04,0.04
6250,0.04,0.04,0.04
6251,0.04,0.04,0.04
6252,0.04,0.04,0.04
6253,0.04,0.04,0.04
6254,0.04,0.04,0.04
6255,0.04,0.04,0.04
6256,0.04,0.04,0.04
6257,0.04,0.04,0.04
6258,0.04,0.04,0.04
6259,0.04,0.04,0.04
6260,0.04,0.04,0.04
6261,0.04,0.04,0.04
6262,0.04,0.04,0.04
6263,0.04,0.04,0.04
6264,0.04,0.04,0.04
6265,0.04,0.04,0.04
6266,0.04,0.04,0.04
6267,0.04,0.04,0.04
6268,0.04,0.04,0.04
6269,0.04,0.04,0.04
6270,0.04,0.04,0.04
6271,0.04,0.04,0.04
6272,0.04,0.04,0.04
6273,0.04,0.04,0.04
6274,0.04,0.04,0.04
6275,0.04,0.04,0.04
6276,0.04,0.04,0.04
6277,0.04,0.04,0.04
6278,0.04,0.04,0.04
6279,0.04,0.04,0.04
6280,0.04,0.04,0.04
6281,0.04,0.04,0.04
6282,0.04,0.04,0.04
6283,0.04,0.04,0.04
6284,0.04,0.04,0.04
6285,0.04,0.04,0.04
6286,0.04,0.04,0.04
6287,0.04,0.04,0.04
6288,0.04,0.04,0.04
6289,0.04,0.04,0.04
6290,0.04,0.04,0.04
6291,0.04,0.04,0.04
6292,0.04,0.04,0.04
6293,0.04,0.04,0.04
6294,0.04,0.04,0.04
6295,0.04,0.04,0.04
6296,0.04,0.04,0.04
6297,0.04,0.04,0.04
6298,0.04,0.04,0.04
6299,0.04,0.04,0.04
6300,0.04,0.04,0.04
6301,0.04,0.04,0.04
6302,0.04,0.04,0.04
6303,0.04,0.04,0.04
6304,0.04,0.04,0.04
6305,0.04,0.04,0.04
6306,0.04,0.04,0.04
6307,0.04,0.04,0.04
6308,0.04,0.04,0.04
6309,0.04,0.04,0.04
6310,0.04,0.04,0.04
6311,0.04,0.04,0.04
6312,0.04,0.04,0.04
6313,0.04,0.04,0.04
6314,0.04,0.04,0.04
6315,0.04,0.04,0.04
6316,0.04,0.04,0.04
6317,0.04,0.04,0.04
6318,0.04,0.04,0.04
6319,0.04,0.04,0.04
6320,0.04,0.04,0.04
6321,0.04,0.04,0.04
6322,0.04,0.04,0.04
6323,0.04,0.04,0.04
6324,0.04,0.04,0.04
6325,0.04,0.04,0.04
6326,0.04,0.04,0.04
6327,0.04,0.04,0.04
6328,0.04,0.04,0.04
6329,0.04,0.04,0.04
6330,0.04,0.04,0.04
6331,0.04,0.04,0.04
6332,0.04,0.04,0.04
6333,0.04,0.04,0.04
6334,0.04,0.04,0.04
6335,0.04,0.04,0.04
6336,0.04,0.04,0.04
6337,0.04,0.04,0.04
6338,0.04,0.04,0.04
6339,0.04,0.04,0.04
6340,0.04,0.04,0.04
6341,0.04,0.04,0.04
6342,0.04,0.04,0.04
6343,0.04,0.04,0.04
6344,0.04,0.04,0.04
6345,0.04,0.04,0.04
6346,0.04,0.04,0.04
6347,0.04,0.04,0.04
6348,0.04,0.04,0.04
6349,0.04,0.04,0.04
6350,0.04,0.04,0.04
6351,0.04,0.04,0.04
6352,0.04,0.04,0.04
6353,0.04,0.04,0.04
6354,0.04,0.04,0.04
6355,0.04,0.04,0.04
6356,0.04,0.04,0.04
6357,0.04,0.04,0.04
6358,0.04,0.04,0.04
6359,0.04,0.04,0.04
6360,0.04,0.04,0.04
6361,0.04,0.04,0.04
6362,0.04,0.04,0.04
6363,0.04,0.04,0.04
6364,0.04,0.04,0.04
6365,0.04,0.04,0.04
6366,0.04,0.04,0.04
6367,0.04,0.04,0.04
6368,0.04,0.04,0.04
6369,0.04,0.04,0.04
6370,0.04,0.04,0.04
6371,0.04,0.04,0.04
6372,0.04,0.04,0.04
6373,0.04,0.04,0.04
6374,0.04,0.04,0.04
6375,0.04,0.04,0.04
6376,0.04,0.04,0.04
6377,0.04,0.04,0.04
6378,0.04,0.04,0.04
6379,0.04,0.04,0.04
6380,0.04,0.04,0.04
6381,0.04,0.04,0.04
6382,0.04,0.04,0.04
6383,0.04,0.04,0.04
6384,0.04,0.04,0.04
6385,0.04,0.04,0.04
6386,0.04,0.04,0.04
6387,0.04,0.04,0.04
6388,0.04,0.04,0.04
6389,0.04,0.04,0.04
6390,0.04,0.04,0.04
6391,0.04,0.04,0.04
6392,0.04,0.04,0.04
6393,0.04,0.04,0.04
6394,0.04,0.04,0.04
6395,0.04,0.04,0.04
6396,0.04,0.04,0.04
6397,0.04,0.04,0.04
6398,0.04,0.04,0.04
6399,0.04,0.04,0.04
6400,0.04,0.04,0.04
6401,0.04,0.04,0.04
6402,0.04,0.04,0.04
6403,0.04,0.04,0.04
6404,0.04,0.04,0.04
6405,0.04,0.04,0.04
6406,0.04,0.04,0.04
6407,0.04,0.04,0.04
6408,0.04,0.04,0.04
6409,0.04,0.04,0.04
6410,0.04,0.04,0.04
6411,0.04,0.04,0.04
6412,0.04,0.04,0.04
6413,0.04,0.04,0.04
6414,0.04,0.04,0.04
6415,0.04,0.04,0.04
6416,0.04,0.04,0.04
6417,0.04,0.04,0.04
6418,0.04,0.04,0.04
6419,0.04,0.04,0.04
6420,0.04,0.04,0.04
6421,0.04,0.04,0.04
6422,0.04,0.04,0.04
6423,0.04,0.04,0.04
6424,0.04,0.04,0.04
6425,0.04,0.04,0.04
6426,0.04,0.04,0.04
6427,0.04,0.04,0.04
6428,0.04,0.04,0.04
6429,0.04,0.04,0.04
6430,0.04,0.04,0.04
6431,0.04,0.04,0.04
6432,0.04,0.04,0.04
6433,0.04,0.04,0.04
6434,0.04,0.04,0.04
6435,0.04,0.04,0.04
6436,0.04,0.04,0.04
6437,0.04,0.04,0.04
6438,0.04,0.04,0.04
6439,0.04,0.04,0.04
6440,0.04,0.04,0.04
6441,0.04,0.04,0.04
6442,0.04,0.04,0.04
6443,0.04,0.04,0.04
6444,0.04,0.04,0.04
6445,0.04,0.04,0.04
6446,0.04,0.04,0.04
6447,0.04,0.04,0.04
6448,0.04,0.04,0.04
6449,0.04,0.04,0.04
6450,0.04,0.04,0.04
6451,0.04,0.04,0.04
6452,0.04,0.04,0.04
6453,0.04,0.04,0.04
6454,0.04,0.04,0.04
6455,0.04,0.04,0.04
6456,0.04,0.04,0.04
6457,0.04,0.04,0.04
6458,0.04,0.04,0.04
6459,0.04,0.04,0.04
6460,0.04,0.04,0.04
6461,0.04,0.04,0.04
6462,0.04,0.04,0.04
6463,0.04,0.04,0.04
6464,0.04,0.04,0.04
6465,0.04,0.04,0.04
6466,0.04,0.04,0.04
6467,0.04,0.04,0.04
6468,0.04,0.04,0.04
6469,0.04,0.04,0.04
6470,0.04,0.04,0.04
6471,0.04,0.04,0.04
6472,0.04,0.04,0.04
6473,0.04,0.04,0.04
6474,0.04,0.04,0.04
6475,0.04,0.04,0.04
6476,0.04,0.04,0.04
6477,0.04,0.04,0.04
6478,0.04,0.04,0.04
6479,0.04,0.04,0.04
6480,0.04,0.04,0.04
6481,0.04,0.04,0.04
6482,0.04,0.04,0.04
6483,0.04,0.04,0.04
6484,0.04,0.04,0.04
6485,0.04,0.04,0.04
6486,0.04,0.04,0.04
6487,0.04,0.04,0.04
6488,0.04,0.04,0.04
6489,0.04,0.04,0.04
6490,0.04,0.04,0.04
6491,0.04,0.04,0.04
6492,0.04,0.04,0.04
6493,0.04,0.04,0.04
6494,0.04,0.04,0.04
6495,0.04,0.04,0.04
6496,0.04,0.04,0.04
6497,0.04,0.04,0.04
6498,0.04,0.04,0.04
6499,0.04,0.04,0.04
6500,0.04,0.04,0.04
6501,0.04,0.04,0.04
6502,0.04,0.04,0.04
6503,0.04,0.04,0.04
6504,0.04,0.04,0.04
6505,0.04,0.04,0.04
6506,0.04,0.04,0.04
6507,0.04,0.04,0.04
6508,0.04,0.04,0.04
6509,0.04,0.04,0.04
6510,0.04,0.04,0.04
6511,0.04,0.04,0.04
6512,0.04,0.04,0.04
6513,0.04,0.04,0.04
6514,0.04,0.04,0.04
6515,0.04,0.04,0.04
6516,0.04,0.04,0.04
6517,0.04,0.04,0.04
6518,0.04,0.04,0.04
6519,0.04,0.04,0.04
6520,0.04,0.04,0.04
6521,0.04,0.04,0.04
6522,0.04,0.04,0.04
6523,0.04,0.04,0.04
6524,0.04,0.04,0.04
6525,0.04,0.04,0.04
6526,0.04,0.04,0.04
6527,0.04,0.04,0.04
6528,0.04,0.04,0.04
6529,0.04,0.04,0.04
6530,0.04,0.04,0.04
6531,0.04,0.04,0.04
6532,0.04,0.04,0.04
6533,0.04,0.04,0.04
6534,0.04,0.04,0.04
6535,0.04,0.04,0.04
6536,0.04,0.04,0.04
6537,0.04,0.04,0.04
6538,0.04,0.04,0.04
6539,0.04,0.04,0.04
6540,0.04,0.04,0.04
6541,0.04,0.04,0.04
6542,0.04,0.04,0.04
6543,0.04,0.04,0.04
6544,0.04,0.04,0.04
6545,0.04,0.04,0.04
6546,0.04,0.04,0.04
6547,0.04,0.04,0.04
6548,0.04,0.04,0.04
6549,0.04,0.04,0.04
6550,0.04,0.04,0.04
6551,0.04,0.04,0.04
6552,0.04,0.04,0.04
6553,0.04,0.04,0.04
6554,0.04,0.04,0.04
6555,0.04,0.04,0.04
6556,0.04,0.04,0.04
6557,0.04,0.04,0.04
6558,0.04,0.04,0.04
6559,0.04,0.04,0.04
6560,0.04,0.04,0.04
6561,0.04,0.04,0.04
6562,0.04,0.04,0.04
6563,0.04,0.04,0.04
6564,0.04,0.04,0.04
6565,0.04,0.04,0.04
6566,0.04,0.04,0.04
6567,0.04,0.04,0.04
6568,0.04,0.04,0.04
6569,0.04,0.04,0.04
6570,0.04,0.04,0.04
6571,0.04,0.04,0.04
6572,0.04,0.04,0.04
6573,0.04,0.04,0.04
